"time","uid2","amount","sku"
"2023-01-23 17:52:15","10067","81.45","2"
"2023-01-23 18:04:35","10079","80.32","5"
"2023-01-23 18:11:54","10088","19.3","1"
"2023-01-23 18:26:31","10081","59.71","4"
"2023-01-23 18:28:33","10056","12.76","1"
"2023-01-23 18:29:07","10096","16.04","3"
"2023-01-23 18:29:29","10016","11.95","3"
"2023-01-23 18:34:27","10089","52.59","4"
"2023-01-23 18:40:17","10097","4.53","4"
"2023-01-23 18:52:04","10046","29.85","4"
"2023-01-23 18:53:53","10022","59.7","6"
"2023-01-23 19:02:12","10002","48.86","2"
"2023-01-23 19:05:08","10082","36.08","4"
"2023-01-23 19:05:14","10095","69.79","3"
"2023-01-23 19:06:35","10060","77.37","4"
"2023-01-23 19:07:52","10027","37.95","7"
"2023-01-23 19:20:28","10002","39.94","1"
"2023-01-23 19:24:05","10034","20.46","5"
"2023-01-23 19:42:19","10073","81.24","2"
"2023-01-23 20:03:16","10003","52","7"
"2023-01-23 20:11:26","10082","84.88","9"
"2023-01-23 20:16:20","10017","47.94","3"
"2023-01-23 20:17:50","10011","38.14","5"
"2023-01-23 20:26:11","10025","111.67","5"
"2023-01-23 20:32:46","10051","39.57","5"
"2023-01-23 20:44:27","10063","20.16","4"
"2023-01-23 20:47:03","10095","53.83","6"
"2023-01-23 21:12:32","10089","36.52","3"
"2023-01-23 21:15:55","10079","31.03","5"
"2023-01-23 21:15:57","10044","66.99","5"
"2023-01-23 21:16:07","10046","13.85","5"
"2023-01-23 21:17:50","10040","52.18","6"
"2023-01-23 21:22:22","10057","76.09","2"
"2023-01-23 21:26:06","10067","59.24","5"
"2023-01-23 21:54:03","10081","30.63","5"
"2023-01-24 08:01:48","10044","61.52","6"
"2023-01-24 08:03:46","10086","67.57","4"
"2023-01-24 08:03:48","10079","55.15","1"
"2023-01-24 08:05:05","10079","58.53","7"
"2023-01-24 08:05:22","10042","53.65","4"
"2023-01-24 08:14:36","10016","40.98","4"
"2023-01-24 08:16:29","10039","81.84","4"
"2023-01-24 08:18:14","10070","41.1","7"
"2023-01-24 08:23:25","10050","43.92","3"
"2023-01-24 08:38:02","10015","18.04","4"
"2023-01-24 08:39:45","10027","36.4","3"
"2023-01-24 08:52:19","10070","10.65","2"
"2023-01-24 08:53:52","10015","30.97","3"
"2023-01-24 09:13:22","10066","76.88","6"
"2023-01-24 09:28:59","10066","62.98","3"
"2023-01-24 09:37:06","10073","74.68","5"
"2023-01-24 09:43:43","10058","50.24","7"
"2023-01-24 09:46:02","10029","63.01","4"
"2023-01-24 09:47:06","10082","54.34","4"
"2023-01-24 10:07:19","10035","71.52","6"
"2023-01-24 10:08:49","10067","38.12","8"
"2023-01-24 10:15:17","10049","60.56","5"
"2023-01-24 10:15:51","10002","63.67","4"
"2023-01-24 10:32:21","10065","43.13","6"
"2023-01-24 10:34:40","10070","35.49","5"
"2023-01-24 10:36:38","10011","54.45","3"
"2023-01-24 10:41:55","10079","44.56","6"
"2023-01-24 10:51:21","10044","35.29","5"
"2023-01-24 10:56:19","10048","25.34","5"
"2023-01-24 10:57:27","10067","41.4","5"
"2023-01-24 11:05:38","10013","37.71","3"
"2023-01-24 11:09:33","10068","32.55","5"
"2023-01-24 11:13:12","10097","71.41","3"
"2023-01-24 11:17:31","10015","32.09","4"
"2023-01-24 11:21:22","10069","25.24","5"
"2023-01-24 11:21:39","10088","58.63","5"
"2023-01-24 11:28:27","10024","60.19","2"
"2023-01-24 11:33:22","10014","53.17","4"
"2023-01-24 11:33:34","10026","23.65","2"
"2023-01-24 11:33:43","10044","27.24","3"
"2023-01-24 11:44:02","10049","93.66","4"
"2023-01-24 11:47:50","10051","19.33","4"
"2023-01-24 11:47:59","10099","38.06","4"
"2023-01-24 11:57:15","10034","60.51","7"
"2023-01-24 11:59:34","10044","46.1","7"
"2023-01-24 11:59:54","10023","18.9","6"
"2023-01-24 12:01:13","10059","33.38","3"
"2023-01-24 12:09:02","10005","31.03","4"
"2023-01-24 12:10:31","10065","62.19","6"
"2023-01-24 12:23:41","10066","34.38","3"
"2023-01-24 12:24:51","10075","30.23","3"
"2023-01-24 12:27:25","10034","20.08","3"
"2023-01-24 12:32:56","10069","52.38","4"
"2023-01-24 12:45:34","10066","41.78","2"
"2023-01-24 12:58:39","10063","4.14","2"
"2023-01-24 13:14:12","10002","19.21","2"
"2023-01-24 13:16:42","10097","65.4","2"
"2023-01-24 13:17:50","10025","29.08","2"
"2023-01-24 13:17:58","10075","33.28","2"
"2023-01-24 13:26:40","10026","30.57","5"
"2023-01-24 13:30:37","10048","41.21","6"
"2023-01-24 13:31:34","10079","48.72","3"
"2023-01-24 13:32:06","10040","39.05","8"
"2023-01-24 13:34:29","10095","22.96","4"
"2023-01-24 13:38:34","10027","12.69","1"
"2023-01-24 13:41:03","10029","62.91","3"
"2023-01-24 13:42:14","10063","30.54","4"
"2023-01-24 13:42:14","10081","37.62","3"
"2023-01-24 13:47:25","10047","33.16","5"
"2023-01-24 13:48:11","10082","33.66","5"
"2023-01-24 13:48:49","10027","31.3","3"
"2023-01-24 13:49:17","10050","46.34","3"
"2023-01-24 13:52:41","10014","35.03","2"
"2023-01-24 13:54:57","10006","54.38","3"
"2023-01-24 13:56:50","10067","8.55","3"
"2023-01-24 14:06:54","10044","57.72","4"
"2023-01-24 14:12:21","10060","54.47","10"
"2023-01-24 14:18:15","10066","31.55","2"
"2023-01-24 14:32:39","10063","58.44","5"
"2023-01-24 14:35:24","10029","46.16","1"
"2023-01-24 14:39:46","10037","54.55","7"
"2023-01-24 15:06:27","10035","53.45","5"
"2023-01-24 15:10:34","10016","58.94","3"
"2023-01-24 15:12:40","10067","11.19","5"
"2023-01-24 15:14:28","10024","36.82","4"
"2023-01-24 15:16:39","10002","82.64","3"
"2023-01-24 15:21:55","10023","57.42","5"
"2023-01-24 15:26:44","10047","64.25","3"
"2023-01-24 15:27:50","10015","46.94","2"
"2023-01-24 15:27:52","10040","44.24","3"
"2023-01-24 15:37:22","10078","78.31","4"
"2023-01-24 15:37:56","10052","34.07","5"
"2023-01-24 15:42:37","10048","40.55","6"
"2023-01-24 15:43:08","10023","57.36","4"
"2023-01-24 15:49:25","10022","34.14","3"
"2023-01-24 15:56:13","10042","61.8","2"
"2023-01-24 16:01:52","10096","70.14","3"
"2023-01-24 16:16:11","10089","56.24","2"
"2023-01-24 16:20:53","10046","44.06","3"
"2023-01-24 16:27:45","10060","63.07","6"
"2023-01-24 16:28:30","10048","43.28","2"
"2023-01-24 16:28:37","10058","21.54","3"
"2023-01-24 16:33:02","10075","86.41","6"
"2023-01-24 16:40:08","10015","28.78","2"
"2023-01-24 16:42:59","10097","51.82","1"
"2023-01-24 16:44:32","10053","44.91","4"
"2023-01-24 16:52:02","10040","70.88","5"
"2023-01-24 17:06:47","10048","41.75","2"
"2023-01-24 17:06:58","10024","53.52","2"
"2023-01-24 17:12:07","10077","41.65","1"
"2023-01-24 17:14:04","10012","18.03","2"
"2023-01-24 17:16:17","10066","36.84","4"
"2023-01-24 17:21:38","10023","45.53","4"
"2023-01-24 17:30:17","10006","41.07","6"
"2023-01-24 17:30:37","10025","61.33","1"
"2023-01-24 17:45:20","10050","88.82","3"
"2023-01-24 17:47:01","10082","69.83","6"
"2023-01-24 18:03:12","10065","61.55","4"
"2023-01-24 18:04:33","10060","33.99","2"
"2023-01-24 18:06:10","10069","3.77","4"
"2023-01-24 18:06:32","10044","55.17","4"
"2023-01-24 18:11:57","10086","50.98","6"
"2023-01-24 18:16:16","10037","15.79","4"
"2023-01-24 18:20:06","10080","91.79","3"
"2023-01-24 18:21:22","10082","61.08","6"
"2023-01-24 18:22:43","10017","27.15","3"
"2023-01-24 18:25:41","10007","39.62","5"
"2023-01-24 18:27:51","10019","66.65","5"
"2023-01-24 18:31:08","10097","45.36","2"
"2023-01-24 18:43:37","10009","25.31","3"
"2023-01-24 18:55:25","10040","51.53","4"
"2023-01-24 18:57:12","10088","20.6","3"
"2023-01-24 19:05:15","10079","37.34","3"
"2023-01-24 19:14:27","10096","40.95","4"
"2023-01-24 19:18:30","10078","37.53","4"
"2023-01-24 19:21:14","10050","50.35","4"
"2023-01-24 19:34:47","10063","46.81","6"
"2023-01-24 19:38:32","10078","31.59","4"
"2023-01-24 19:43:08","10068","57.23","1"
"2023-01-24 19:53:47","10023","20.25","5"
"2023-01-24 19:55:17","10005","20.31","3"
"2023-01-24 20:08:20","10001","48.73","2"
"2023-01-24 20:26:12","10032","82.48","4"
"2023-01-24 20:26:42","10027","38.73","4"
"2023-01-24 20:37:11","10026","39.85","4"
"2023-01-24 20:41:36","10081","32.78","4"
"2023-01-24 20:47:58","10024","27.45","6"
"2023-01-24 20:52:32","10081","25.98","2"
"2023-01-24 20:53:38","10015","84.34","5"
"2023-01-24 20:58:18","10039","17.75","3"
"2023-01-24 21:01:07","10022","23.47","4"
"2023-01-24 21:04:12","10029","79","2"
"2023-01-24 21:05:48","10086","43.94","4"
"2023-01-24 21:20:52","10079","69.68","3"
"2023-01-24 21:22:11","10040","38.46","6"
"2023-01-24 21:32:44","10085","77.08","4"
"2023-01-24 21:38:54","10042","64.46","1"
"2023-01-24 21:46:01","10011","69.11","4"
"2023-01-24 21:46:45","10085","49.64","4"
"2023-01-24 21:57:15","10039","57.13","1"
"2023-01-24 21:57:17","10027","35.53","5"
"2023-01-24 21:58:02","10082","26.2","3"
"2023-01-24 21:58:51","10005","40.36","5"
"2023-01-25 08:03:03","10019","76.44","4"
"2023-01-25 08:09:15","10042","41.15","3"
"2023-01-25 08:10:56","10032","32.93","3"
"2023-01-25 08:11:42","10035","8.46","3"
"2023-01-25 08:26:55","10051","84.21","4"
"2023-01-25 08:33:42","10003","56.28","2"
"2023-01-25 08:35:44","10051","71.65","4"
"2023-01-25 08:37:09","10020","50.53","4"
"2023-01-25 08:38:48","10038","58.84","2"
"2023-01-25 08:44:49","10096","9.8","3"
"2023-01-25 08:46:21","10048","21.66","5"
"2023-01-25 08:51:11","10024","24.56","8"
"2023-01-25 08:53:34","10069","53.67","4"
"2023-01-25 08:53:38","10094","34.36","4"
"2023-01-25 09:11:14","10091","26.22","5"
"2023-01-25 09:23:27","10088","14.14","4"
"2023-01-25 09:28:42","10059","32.23","3"
"2023-01-25 09:42:43","10065","66.09","4"
"2023-01-25 09:42:59","10095","45.74","7"
"2023-01-25 09:43:35","10038","20.68","6"
"2023-01-25 09:51:04","10082","55.55","3"
"2023-01-25 09:56:21","10082","78.05","2"
"2023-01-25 10:15:27","10053","46.14","5"
"2023-01-25 10:16:04","10042","56.32","4"
"2023-01-25 10:18:55","10044","89.31","3"
"2023-01-25 10:19:02","10011","34.97","6"
"2023-01-25 10:31:06","10099","52.24","7"
"2023-01-25 10:44:18","10052","7.95","5"
"2023-01-25 10:49:36","10009","15.77","9"
"2023-01-25 10:54:13","10013","31.2","5"
"2023-01-25 10:56:15","10095","19.09","1"
"2023-01-25 10:57:19","10017","2.75","5"
"2023-01-25 10:59:29","10046","55.39","3"
"2023-01-25 11:08:55","10015","42.67","2"
"2023-01-25 11:13:16","10046","28.61","3"
"2023-01-25 11:14:24","10026","28.94","2"
"2023-01-25 11:15:09","10021","44.51","5"
"2023-01-25 11:22:40","10082","35.96","1"
"2023-01-25 11:36:38","10097","12.27","4"
"2023-01-25 11:38:26","10039","3.61","5"
"2023-01-25 11:38:39","10080","44.59","1"
"2023-01-25 11:44:16","10051","27.28","5"
"2023-01-25 11:54:34","10035","83.39","5"
"2023-01-25 11:57:56","10020","25.13","2"
"2023-01-25 11:58:54","10005","77.11","4"
"2023-01-25 12:03:10","10023","46.45","4"
"2023-01-25 12:03:48","10035","53.21","4"
"2023-01-25 12:07:37","10037","16.83","6"
"2023-01-25 12:10:05","10021","60.75","3"
"2023-01-25 12:11:24","10086","50.88","2"
"2023-01-25 12:18:12","10046","18.34","5"
"2023-01-25 12:27:12","10024","43.12","4"
"2023-01-25 12:29:34","10099","38.93","4"
"2023-01-25 12:30:31","10040","33.77","6"
"2023-01-25 12:31:47","10011","12.78","6"
"2023-01-25 12:40:58","10026","57.38","10"
"2023-01-25 12:45:16","10086","50.64","5"
"2023-01-25 12:48:34","10075","37.66","6"
"2023-01-25 12:50:22","10080","77.34","3"
"2023-01-25 13:29:07","10089","63.47","3"
"2023-01-25 13:34:16","10012","43.69","3"
"2023-01-25 13:37:03","10069","60.4","2"
"2023-01-25 13:39:15","10088","109.38","6"
"2023-01-25 13:51:27","10064","27.1","9"
"2023-01-25 13:52:36","10046","37.42","8"
"2023-01-25 13:56:20","10071","46.92","4"
"2023-01-25 13:56:37","10047","11.85","1"
"2023-01-25 13:57:21","10005","58.91","4"
"2023-01-25 13:59:19","10040","7.66","5"
"2023-01-25 14:01:03","10050","61.24","6"
"2023-01-25 14:01:58","10013","72.36","3"
"2023-01-25 14:03:55","10038","42.6","9"
"2023-01-25 14:10:51","10095","22.84","3"
"2023-01-25 14:25:43","10058","78.57","5"
"2023-01-25 14:35:27","10097","2.67","2"
"2023-01-25 14:36:34","10065","33.35","3"
"2023-01-25 14:43:46","10005","34.55","2"
"2023-01-25 14:48:14","10008","39.81","4"
"2023-01-25 14:49:38","10078","52.08","3"
"2023-01-25 14:51:22","10015","57.59","5"
"2023-01-25 14:51:53","10070","52.07","4"
"2023-01-25 14:53:48","10038","64.1","5"
"2023-01-25 15:04:11","10012","11.1","8"
"2023-01-25 15:07:14","10089","27.29","4"
"2023-01-25 15:08:14","10038","45.36","4"
"2023-01-25 15:19:57","10013","75.48","5"
"2023-01-25 15:37:36","10011","37.79","3"
"2023-01-25 15:52:22","10053","41.97","5"
"2023-01-25 15:52:23","10077","13.76","2"
"2023-01-25 15:59:48","10069","21.4","1"
"2023-01-25 16:06:14","10063","11.47","5"
"2023-01-25 16:09:26","10034","33.31","5"
"2023-01-25 16:14:48","10095","44.24","4"
"2023-01-25 16:18:02","10041","49.31","4"
"2023-01-25 16:20:51","10047","44.2","4"
"2023-01-25 16:29:16","10089","55.91","2"
"2023-01-25 16:36:44","10063","33.36","2"
"2023-01-25 16:42:33","10037","44.47","5"
"2023-01-25 16:43:20","10095","7.55","6"
"2023-01-25 16:45:13","10067","18.96","2"
"2023-01-25 16:47:42","10014","5.96","5"
"2023-01-25 16:49:52","10045","12.79","6"
"2023-01-25 16:54:47","10024","48.82","8"
"2023-01-25 16:57:06","10013","72.82","5"
"2023-01-25 17:15:08","10029","38.65","4"
"2023-01-25 17:18:42","10002","105.07","2"
"2023-01-25 17:19:40","10070","24.48","2"
"2023-01-25 17:20:41","10070","56.76","4"
"2023-01-25 17:22:42","10046","72.8","7"
"2023-01-25 17:35:57","10089","9.49","3"
"2023-01-25 17:36:05","10041","57.39","2"
"2023-01-25 17:37:58","10011","40.17","3"
"2023-01-25 17:40:33","10045","50.66","3"
"2023-01-25 17:42:15","10002","18.36","2"
"2023-01-25 17:45:44","10095","56.29","4"
"2023-01-25 17:54:15","10049","91.56","2"
"2023-01-25 17:54:42","10050","40.55","4"
"2023-01-25 17:58:43","10019","48.18","2"
"2023-01-25 18:03:38","10049","61.18","3"
"2023-01-25 18:05:53","10064","33.75","7"
"2023-01-25 18:08:45","10009","47.03","4"
"2023-01-25 18:09:54","10053","49.75","6"
"2023-01-25 18:17:06","10066","7.02","2"
"2023-01-25 18:21:47","10097","57.03","5"
"2023-01-25 18:23:39","10034","61.16","4"
"2023-01-25 18:36:25","10003","79.91","5"
"2023-01-25 18:37:33","10058","52.91","4"
"2023-01-25 18:40:25","10091","10.22","2"
"2023-01-25 18:45:55","10002","29.83","1"
"2023-01-25 18:57:18","10094","4.68","2"
"2023-01-25 18:57:37","10036","55.72","3"
"2023-01-25 18:57:39","10006","12.07","5"
"2023-01-25 19:01:54","10065","36.76","5"
"2023-01-25 19:28:38","10067","45.24","3"
"2023-01-25 19:35:22","10094","51.53","3"
"2023-01-25 19:41:51","10044","36.61","4"
"2023-01-25 19:45:03","10069","68.12","1"
"2023-01-25 19:46:50","10002","50.49","4"
"2023-01-25 19:52:27","10052","60.29","5"
"2023-01-25 20:02:23","10063","47.34","3"
"2023-01-25 20:05:05","10064","87.37","2"
"2023-01-25 20:11:52","10065","43.78","4"
"2023-01-25 20:12:50","10065","55.92","6"
"2023-01-25 20:25:30","10003","77.57","3"
"2023-01-25 20:35:16","10034","40.79","7"
"2023-01-25 20:36:46","10020","52.07","6"
"2023-01-25 20:44:43","10096","47.29","3"
"2023-01-25 20:48:11","10063","66.28","7"
"2023-01-25 20:48:56","10006","8.87","8"
"2023-01-25 21:10:09","10029","50.43","5"
"2023-01-25 21:27:35","10005","42.2","2"
"2023-01-25 21:46:19","10088","77.68","5"
"2023-01-25 21:48:18","10089","17.8","3"
"2023-01-25 21:53:38","10017","28.14","5"
"2023-01-26 08:23:52","10056","42.22","3"
"2023-01-26 08:31:44","10044","63.33","1"
"2023-01-26 08:35:23","10036","52.67","5"
"2023-01-26 08:38:16","10042","69.51","6"
"2023-01-26 08:47:20","10011","81.07","4"
"2023-01-26 08:50:30","10023","38.94","2"
"2023-01-26 09:02:15","10002","40.07","3"
"2023-01-26 09:18:12","10031","94.42","3"
"2023-01-26 09:18:19","10026","11.75","2"
"2023-01-26 09:19:01","10005","36.13","4"
"2023-01-26 09:26:46","10061","16.92","5"
"2023-01-26 09:30:51","10086","53.77","3"
"2023-01-26 09:43:42","10008","50.19","5"
"2023-01-26 09:48:04","10088","61.67","2"
"2023-01-26 09:54:44","10063","50.01","5"
"2023-01-26 09:56:25","10007","65.56","4"
"2023-01-26 09:58:18","10006","36.05","5"
"2023-01-26 09:59:23","10095","47.19","5"
"2023-01-26 10:01:18","10069","80.7","4"
"2023-01-26 10:04:51","10086","36.42","3"
"2023-01-26 10:06:49","10041","59.6","7"
"2023-01-26 10:08:07","10058","27.62","3"
"2023-01-26 10:10:31","10026","15.97","4"
"2023-01-26 10:17:18","10015","4.75","4"
"2023-01-26 10:18:47","10074","62.34","6"
"2023-01-26 10:21:45","10060","58.01","7"
"2023-01-26 10:29:40","10087","52.71","3"
"2023-01-26 10:30:36","10051","26.46","4"
"2023-01-26 10:31:14","10082","89.02","3"
"2023-01-26 10:44:56","10030","31.84","5"
"2023-01-26 10:52:24","10052","32.56","7"
"2023-01-26 10:55:34","10074","43.75","5"
"2023-01-26 10:57:12","10026","25.61","5"
"2023-01-26 10:57:47","10038","65.67","4"
"2023-01-26 10:58:49","10067","98.38","4"
"2023-01-26 11:03:38","10042","82.51","3"
"2023-01-26 11:21:39","10066","42.53","4"
"2023-01-26 11:27:03","10044","72.14","7"
"2023-01-26 11:27:38","10086","67.31","5"
"2023-01-26 11:29:02","10063","61.02","6"
"2023-01-26 11:37:21","10012","26.08","3"
"2023-01-26 11:46:31","10002","2.02","3"
"2023-01-26 11:55:02","10060","26.82","3"
"2023-01-26 11:57:04","10063","66.23","5"
"2023-01-26 12:02:23","10015","37.77","4"
"2023-01-26 12:04:05","10012","27.68","3"
"2023-01-26 12:04:26","10019","11.21","4"
"2023-01-26 12:09:07","10079","43.45","5"
"2023-01-26 12:09:09","10053","70.86","2"
"2023-01-26 12:17:23","10027","45.05","4"
"2023-01-26 12:28:46","10094","110.28","3"
"2023-01-26 12:29:44","10038","62.26","3"
"2023-01-26 12:32:13","10091","86.8","4"
"2023-01-26 12:32:55","10005","9.68","2"
"2023-01-26 12:46:28","10088","38.2","8"
"2023-01-26 12:50:07","10049","19.58","10"
"2023-01-26 13:05:02","10027","51.83","5"
"2023-01-26 13:11:40","10079","65.84","5"
"2023-01-26 13:17:20","10066","78.71","3"
"2023-01-26 13:39:28","10029","74.35","4"
"2023-01-26 13:57:01","10003","31.94","2"
"2023-01-26 14:02:28","10066","63.81","3"
"2023-01-26 14:15:13","10022","96.46","5"
"2023-01-26 14:17:25","10067","39.17","6"
"2023-01-26 14:37:48","10036","31.86","4"
"2023-01-26 14:44:33","10022","81.15","3"
"2023-01-26 14:44:34","10028","16.02","5"
"2023-01-26 14:44:48","10097","33.3","5"
"2023-01-26 14:50:02","10069","66.01","5"
"2023-01-26 14:51:25","10001","8.44","2"
"2023-01-26 14:59:50","10053","52.52","4"
"2023-01-26 15:09:48","10038","38.98","7"
"2023-01-26 15:15:55","10045","2.42","3"
"2023-01-26 15:28:46","10032","28.06","5"
"2023-01-26 15:33:32","10075","42.67","3"
"2023-01-26 15:42:44","10091","46.32","6"
"2023-01-26 15:44:26","10097","57.66","2"
"2023-01-26 15:45:47","10070","41.45","5"
"2023-01-26 15:46:29","10013","22.39","8"
"2023-01-26 15:52:41","10049","48.49","2"
"2023-01-26 15:58:08","10063","43.51","4"
"2023-01-26 15:58:51","10082","36.7","6"
"2023-01-26 16:01:11","10021","74.98","3"
"2023-01-26 16:17:17","10069","44.93","5"
"2023-01-26 16:18:15","10060","17.29","4"
"2023-01-26 16:20:20","10079","8.41","6"
"2023-01-26 16:41:49","10050","11.81","4"
"2023-01-26 16:48:33","10067","53.06","6"
"2023-01-26 17:07:40","10026","60.66","4"
"2023-01-26 17:07:48","10064","104.3","2"
"2023-01-26 17:09:45","10053","28.94","4"
"2023-01-26 17:11:49","10086","49","2"
"2023-01-26 17:12:12","10050","20.09","7"
"2023-01-26 17:13:54","10025","24.76","5"
"2023-01-26 17:20:10","10024","50.3","5"
"2023-01-26 17:39:12","10091","60.97","5"
"2023-01-26 17:48:14","10038","18.19","2"
"2023-01-26 18:01:40","10097","11.13","6"
"2023-01-26 18:02:13","10087","19.53","2"
"2023-01-26 18:05:49","10071","46.62","8"
"2023-01-26 18:07:49","10052","38.25","3"
"2023-01-26 18:10:30","10088","61.13","7"
"2023-01-26 18:11:56","10097","60.38","2"
"2023-01-26 18:15:04","10052","39.17","8"
"2023-01-26 18:27:40","10002","51.31","3"
"2023-01-26 18:41:20","10095","21.72","4"
"2023-01-26 18:48:15","10088","5.5","3"
"2023-01-26 18:55:03","10051","53.84","3"
"2023-01-26 19:04:16","10014","51.6","2"
"2023-01-26 19:04:35","10030","31.14","6"
"2023-01-26 19:10:40","10006","47.47","4"
"2023-01-26 19:14:30","10005","8.24","2"
"2023-01-26 19:17:12","10095","45.6","4"
"2023-01-26 19:23:51","10077","65.25","7"
"2023-01-26 19:26:31","10042","72.45","3"
"2023-01-26 19:31:35","10065","24.63","6"
"2023-01-26 19:41:41","10002","79.05","4"
"2023-01-26 19:52:53","10008","93.37","4"
"2023-01-26 19:55:37","10044","5.27","4"
"2023-01-26 20:10:01","10095","45.69","4"
"2023-01-26 20:10:48","10073","19.44","5"
"2023-01-26 20:26:13","10026","3.09","2"
"2023-01-26 20:26:52","10053","33.42","2"
"2023-01-26 20:32:14","10087","44.57","2"
"2023-01-26 20:47:57","10034","54.64","4"
"2023-01-26 20:48:53","10071","33.39","5"
"2023-01-26 20:51:08","10083","69.97","4"
"2023-01-26 20:55:38","10088","85.51","3"
"2023-01-26 21:02:26","10041","3.61","5"
"2023-01-26 21:02:52","10053","43.54","4"
"2023-01-26 21:03:35","10016","43.82","6"
"2023-01-26 21:19:32","10019","44.06","7"
"2023-01-26 21:33:33","10038","57.81","5"
"2023-01-26 21:41:02","10064","71.42","5"
"2023-01-27 08:05:23","10015","65.21","6"
"2023-01-27 08:06:04","10050","8.27","3"
"2023-01-27 08:06:39","10012","26.87","5"
"2023-01-27 08:08:41","10094","90.01","3"
"2023-01-27 08:16:05","10005","54.63","3"
"2023-01-27 08:20:47","10056","46.51","1"
"2023-01-27 08:24:26","10015","38.25","4"
"2023-01-27 08:29:12","10009","32.52","4"
"2023-01-27 08:33:32","10085","50.15","6"
"2023-01-27 08:35:27","10007","29.6","6"
"2023-01-27 08:36:16","10097","10.92","4"
"2023-01-27 08:45:29","10038","28.49","1"
"2023-01-27 08:49:34","10005","51.95","7"
"2023-01-27 08:52:45","10031","13.5","3"
"2023-01-27 09:01:20","10050","55.13","3"
"2023-01-27 09:08:08","10047","52.43","8"
"2023-01-27 09:09:39","10008","9.91","5"
"2023-01-27 09:16:15","10044","67","3"
"2023-01-27 09:16:23","10028","60.67","4"
"2023-01-27 09:21:48","10063","56.4","3"
"2023-01-27 09:32:34","10080","63.13","3"
"2023-01-27 09:37:46","10014","74.73","4"
"2023-01-27 09:45:05","10068","44.02","5"
"2023-01-27 09:45:06","10071","26.7","1"
"2023-01-27 09:49:53","10078","15.22","3"
"2023-01-27 09:53:38","10063","9.8","2"
"2023-01-27 09:58:56","10096","19.79","2"
"2023-01-27 10:05:26","10066","63.7","5"
"2023-01-27 10:06:10","10007","21.9","5"
"2023-01-27 10:07:04","10036","17.32","4"
"2023-01-27 10:10:25","10017","34.57","4"
"2023-01-27 10:10:40","10007","31.07","3"
"2023-01-27 10:17:10","10047","32.83","5"
"2023-01-27 10:21:57","10095","42","1"
"2023-01-27 10:34:12","10042","68.58","4"
"2023-01-27 10:39:36","10034","29.74","4"
"2023-01-27 10:44:07","10067","65.65","5"
"2023-01-27 10:44:40","10082","46.02","3"
"2023-01-27 10:50:19","10049","60.36","5"
"2023-01-27 10:51:05","10056","22.07","3"
"2023-01-27 11:07:50","10063","16.46","2"
"2023-01-27 11:08:06","10070","6.9","6"
"2023-01-27 11:26:25","10066","50.82","1"
"2023-01-27 11:28:02","10063","3.13","4"
"2023-01-27 11:31:33","10031","45.43","1"
"2023-01-27 11:31:57","10032","80.41","4"
"2023-01-27 11:37:02","10071","6.97","6"
"2023-01-27 11:44:29","10046","58.18","8"
"2023-01-27 11:51:21","10071","60.96","3"
"2023-01-27 11:51:51","10088","2.52","4"
"2023-01-27 11:55:49","10038","66.65","6"
"2023-01-27 11:58:11","10065","46.01","4"
"2023-01-27 11:58:40","10070","21.02","4"
"2023-01-27 11:58:55","10087","43.08","2"
"2023-01-27 12:03:05","10094","9.21","2"
"2023-01-27 12:04:20","10099","26.94","2"
"2023-01-27 12:12:39","10026","15.57","3"
"2023-01-27 12:19:56","10025","18.37","5"
"2023-01-27 12:22:16","10002","23.25","4"
"2023-01-27 12:25:43","10003","35.67","4"
"2023-01-27 12:27:49","10022","45.98","6"
"2023-01-27 12:29:09","10053","11.76","1"
"2023-01-27 12:33:43","10077","67.22","5"
"2023-01-27 12:42:23","10082","15.41","3"
"2023-01-27 13:08:12","10026","43.47","4"
"2023-01-27 13:09:39","10050","27.24","5"
"2023-01-27 13:13:02","10019","63.94","4"
"2023-01-27 13:13:35","10047","47.9","3"
"2023-01-27 13:14:56","10057","39.84","2"
"2023-01-27 13:16:21","10070","14.64","1"
"2023-01-27 13:17:13","10027","50.7","6"
"2023-01-27 13:26:06","10001","52.87","2"
"2023-01-27 13:32:37","10063","37.77","3"
"2023-01-27 13:46:36","10095","12.9","4"
"2023-01-27 13:51:21","10060","28.09","6"
"2023-01-27 14:01:58","10060","36.71","5"
"2023-01-27 14:04:58","10037","74.47","7"
"2023-01-27 14:14:20","10046","17.15","3"
"2023-01-27 14:20:27","10086","58.12","4"
"2023-01-27 14:25:33","10002","81.02","4"
"2023-01-27 14:27:27","10065","69.38","7"
"2023-01-27 14:28:12","10051","51.49","6"
"2023-01-27 14:39:03","10012","4.25","3"
"2023-01-27 14:39:32","10067","7.89","1"
"2023-01-27 14:40:54","10045","67.3","2"
"2023-01-27 14:49:12","10032","85.98","2"
"2023-01-27 14:51:25","10035","38.63","4"
"2023-01-27 14:59:22","10012","14.57","2"
"2023-01-27 15:05:12","10024","36.27","4"
"2023-01-27 15:06:12","10082","39.11","3"
"2023-01-27 15:18:57","10021","10.26","3"
"2023-01-27 15:22:09","10044","6.91","4"
"2023-01-27 15:28:18","10024","24","6"
"2023-01-27 15:33:16","10065","49.75","5"
"2023-01-27 15:34:03","10002","44.42","5"
"2023-01-27 15:34:10","10079","18.95","3"
"2023-01-27 15:38:48","10024","24.31","4"
